,Author Name,Review Date,Reviewer Ratings,Review Body,Developer Reply,Review Likes
1004,Jessica Wu,2019年5月1日,2, 說蘆洲不是外送地區。。。 蘆洲沒有這麼偏鄉好嗎～只好解除安裝用別的app了,有無科技2019年5月4日很抱歉ಥ_ಥ編會轉達內部相關單位爭取擴區,0
1005,林林,2019年4月5日,5, 非常好，外送人員都很親切，如果下訂的店家臨時沒開也會打電話告知，很棒,,0
1006,省錢王,2017年4月4日,1, 一次說系統沒收到單，三次店家說沒開，吃我優惠碼兩次，叫我重訂，優惠碼又不還我！爛,有無科技2017年4月5日您好:造成您的困擾很抱歉，如有任何問題，歡迎撥打我們的客服電話：02-89787707 分機761，與您確認狀況後我們會再補給您優惠券的部分，非常感謝您的留言以及對我們產品的建議！,0
1007,王琮穫,2019年5月1日,3, 還沒用，現在是只有開那個地區阿，在聖保祿醫院的地方也沒可選的店家。,有無科技2019年5月4日您好 目前皆採部分區域開放～可於app上方欄位輸入地址確認是否在可配送範圍唷,0
1008,Google 使用者,2019年2月10日,1, 查的地方外送竟然沒有，又不是什麼偏僻地方，別家app都有很多外送的店…,有無科技2019年2月10日若您輸入地址後無法查看店家就是不在服務範圍內哦！希望之後有機會為您服務,0
1009,Ihong Chen,2016年9月3日,5,"方便好用 一份也送,真的滿有創意的...app使用起來也很流暢快速。相當推薦!!",有無科技2016年9月13日謝謝您的回饋！我們會繼續努力！！,0
1010,歐莉佳Oliga,2019年5月26日,2, 想知道什麼時候APP可以支援新北市? 比如鄰近台北市的少數地區範圍?,,0
1011,Google 使用者,2017年8月31日,3, 不是說是在高雄嗎？看網頁上是說高雄還是我看錯，因為感覺看到ㄉ店家沒有高雄ㄉ啊？,"有無科技2017年9月4日Darling,

目前我們還沒到高雄耶(〒︿〒)但不久的將來，我們會擴展到全台灣唷，高雄絕對是不能錯過的重點城市ξ( ✿＞◡❛)
快快跟小編推薦高雄必吃美食，也可以加入line@偷偷跟小編說您的私藏口袋名單喔(✪ω✪)

粉絲專用頻道→Line@，請搜尋：有無快送",0
1012,洪寶寶,2019年5月2日,1, 我住台北南港啊！卻說無法送到我這邊，不是說可以送到南港區？怒刪。,有無科技2019年5月4日不好意思～南港區目前採部分開放,0
1013,馮建威,2019年2月24日,1, 外送員口氣極差，詢問時還說跟我廢話那麼多,有無科技2019年3月3日什麼😱可以到LINE@跟小編說是哪位騎士唷！小編一定請主管再行教育訓練,0
1014,假柒,2019年4月6日,2, 餐廳選擇少，預計送餐時間長 求平台多多增加選擇性,有無科技2019年4月16日有喜歡的店家可以推薦給我們唷(˶‾᷄ ⁻̫ ‾᷅˵),0
1015,寶寶比比,2018年1月19日,2, 沒啥外送的店 有的店家已倒了還在上面,"有無科技2018年1月22日Dear寶寶比比, 
怎麼會呢？小編覺得我們的外送店家超級多的耶！ (´⊙ω⊙`)
還是寶寶比比您住的地方還不是我們的外送區域呢 (*´･д･)?
我們會努力開發更多的外送區域和店家唷！請耐心等候♡(*´∀｀*)人(*´∀｀*)♡
店家是否有營業的部分，我們會努力檢查 (｡ŏ_ŏ)
如果您有發現我們漏掉的，煩請不吝告知，謝謝您 (　ﾟ∀ﾟ) ﾉ♡",0
1016,劉芳妤,2018年11月29日,1, 新北投怎麼沒有辦法外送呢 都搜尋不到,有無科技2018年11月29日您好 若您輸入地址後無法查看店家就是不在服務範圍內唷~小編會轉達內部爭取擴區的可能性!!希望以後有機會為您服務，謝謝。,0
1017,IVAN CHEN,2019年5月30日,3, 汐止長興街二段，是屬于新北市，APP系統卻歸在基隆市，沒有外送服務，好怪。,,0
1018,la tour,2018年3月16日,2, 好無言的app，內容陽春 我用google地圖不就好了,,0
1019,三重朱孝天,2018年10月1日,1, 外送員送到家裡下樓，需自己下樓取餐，第一次遇到,有無科技2018年10月8日很抱歉讓您有不愉快的體驗，小編會轉達營運單位重新教育訓練，若有遇到相同狀況，還請您撥打客服電話或與LINE@小編反應，非常感謝您提供寶貴的建議。,0
1020,Google 使用者,2017年1月3日,4, 請問住石牌地區有送嗎？還有我家不是住社區，是住公寓，且住一個人，這樣有服務嗎？,"有無科技2017年1月4日您好:石牌地區我們是有做外送服務的，只要您下載app後選擇""外送服務""即可使用，如有問題，歡迎來電至02-8978-7707",0
1021,雲離,2019年6月2日,1, 寫什麼我家這有在服務範圍 根本騙人,,0
1022,HanBo Ho,2018年12月9日,5, 帳號的建立跟登入可以改善 發票可以改載具登入,有無科技2018年12月10日收到!!謝謝您的建議~~~,0
1023,sebrina gao,2017年5月17日,1, 明明是信義區，輸入地址卻顯示不在服務範圍，搞屁啊,有無科技2017年5月22日您好:真的是非常抱歉造成您的困擾，歡迎您撥打我們的客服電話02-89787707 分機761，我們將會立即為您處理，並感謝您的回饋。,0
1024,AD Chen,2019年5月17日,1, 使用規範看了十幾次還是要不到驗證碼！,有無科技2019年5月17日輸入手機號碼後會傳送驗證碼給您喔！如果還是不行可到LINE@請編確認,0
1025,王毓婷,2017年6月20日,1, 地址不能外宿 ，若可以外送時會更改評價,"有無科技2017年6月26日您好:
感謝您的回饋，我們會盡快進行拓展作業",0
1026,Chun Bo,2018年4月2日,5, 超好用 超方便 價格又很優惠 超棒,有無科技2018年4月3日(๑´ㅂ`๑),0
1027,肥宅陽光,2019年3月31日,1, 八里區空白一片，最需要服務的偏遠地區沒有服務,有無科技2019年4月4日抱歉&gt;~&lt;八里不在服務範圍內唷 小編會轉給內部爭取擴區,0
1028,Google 使用者,2018年6月15日,4, 希望可以不定時推出免運費活動,,0
1029,Hsuan Wu,2017年8月8日,1, 服務很差，會請客戶取消訂單或換家訂。,"有無科技2017年8月14日哈囉 親愛的Hsuan Wu您好，

很抱歉，造成您使用的不愉快。
說到這個，請聽一下小編得滿滿無奈抱怨╮(╯_╰)╭
APP架上的店家，很多是非簽約店家，所以不能品質管控，
小編真得很討厭明明有上班卻不接電話的店家，還有跟我們說有上班卻又沒上班的餐廳，
每次看到訂餐人員滿臉欣喜的接訂單，打電話訂餐，結果碰壁，要再跟用戶協調餐點，真的對用戶深感抱歉，

小編超懂明明就想吃這家想喝這個，沒有賣幹嘛還要上架，小編超級懂得，真的會超級怒，怒到不行。
自從接觸這行業之後，親眼見到訂餐人員的無奈，其實還蠻心疼他們的，

求求餐廳好朋友，可以讓我們的用戶可以吃到心滿意足的餐點，拜託!",0
1030,李蒍妤,2017年4月28日,2, 為什麼一般公寓說不支援外送？ 才剛下載就沒辦法用=_=,有無科技2017年5月3日您好:一般公寓我們也使有提供外送服務的喔~如有任何問題，歡迎撥打我們的客服電話：02-89787707 分機761，以便我們可以了解您的問題所在喔~,0
1031,D Dfh,2019年3月24日,4, 優惠碼:95096958 輸入現領100元抵用券,,0
1032,Wang Lisa,2018年1月4日,1, 三重沒半間外送店家,"有無科技2018年1月8日Dear Wang Lisa ,
再等我們一下下嘛 ٩(ŏ﹏ŏ、)۶
我們有很努力在準備了喔 (๑•̀ㅂ•́)و✧
等有足夠的騎士和夠多的店家選擇 (*´ω`)人(´ω`*)
我們就會開區了！ (ง๑ •̀_•́)ง",0
1033,Mimi Lo,2018年12月9日,5, 輸入折扣碼：11060947可折100元喔！,,0
1034,nancy lin,2019年5月16日,5, 首購輸入38250003，可以折100唷,,0
1035,小風,2017年4月18日,1, 騙人說給優惠碼,有無科技2017年4月24日您好:造成您使用上的不愉快在此向您道歉，希望您能與我們聯繫：02-89787707 分機761，讓我們有補償您的機會，並非常感謝您的留言以及對我們產品的建議，我們將盡快改善！,0
1036,Karen Hsieh,2017年3月29日,1, 移除app後還是一直傳簡訊來，如何取消？,"有無科技2017年3月29日您好：因我們偶爾會寄發優惠訊息給老客戶，提供好的優惠給大家。造成您的困擾很抱歉，能否寄信到客服信箱s361817@yo-woo.com，告知我們您的手機，我們將確保不會再發送訊息到您的手機，謝謝您！

如有任何問題，歡迎撥打我們的客服電話：02-89787707 分機761，非常感謝您的留言以及對我們產品的建議！",0
1037,yi zen wu,2017年6月8日,3, 地區無法定位 好難過qqq,有無科技2017年6月12日您好:，造成您的困擾我們深感抱歉，如有任何問題，也歡迎您撥打我們的客服電話02-89787707 分機761，與我們反應，感謝您的回饋,0
1038,Jason su,2019年3月3日,1, 你輸入的地址尚未提供外送服務....好吧 我住新莊算是鄉下地區....刪了吧！,有無科技2019年3月5日編會轉達內部爭取擴區der(｡･ω･｡),0
1039,Google 使用者,2018年8月25日,1, 爛什麼都不能選,,1
1040,愛布丁,2017年5月8日,1, 提供幾個地址搜尋，都說附近無服務,有無科技2017年5月8日您好:目前有無快送開放服務的區域為：台北市萬華、中正、信義、大安、中山、中正、松山七個行政區、天母地帶及桃園市桃園區，不知道您的所在區域是哪裡呢?如有任何問題，歡迎撥打我們的客服電話喔~：02-89787707 分機761,0
1041,許仙,2018年7月27日,5, 輸入優惠碼76906320，獲得105元，大家一起賺~,,0
1042,Jerry Hsu,2018年10月1日,1, 竹北市不在新竹市喔，是在新竹縣,,0
1043,楊小田,2017年4月18日,1, 爛  還我優惠券,有無科技2017年4月24日您好:造成您使用上的不愉快在此向您道歉，希望您能與我們聯繫：02-89787707 分機761，讓我們有補償您的機會，並非常感謝您的留言以及對我們產品的建議，我們將盡快改善！,0
1044,VIP聯名美學盟,2018年8月28日,5, 比uber eats好用太多了,,0
1045,曹純愷,2018年2月5日,4, 應用程式要求的權限好像有點太多了？,"有無科技2018年2月12日dear曹純愷
為了提供你更好的服務，我們只索取服務流程中必要的功能權限",0
1046,Google 使用者,2019年4月1日,4, 無法購買多間商品，合併運費,"有無科技2019年4月4日您好,一張訂單限定一家餐廳唷~不好意思",0
1047,盧浩文,2017年4月20日,5, 盧羿伶請客啊！,有無科技2017年4月24日謝謝您的回饋喔~,0
1048,Man Kit Lai,2019年5月4日,1, 支援地點太少！,有無科技2019年5月10日不好意思目前採部分開放😔希望之後有機會擴區為您服務,0
1049,sora natsu,2018年7月5日,5, 折扣碼：87777605 歡迎使用,,0
1050,田中玲子,2018年9月26日,5, 希望有~桶仔雞~和晚上外送至1200,,0
1051,Google 使用者,2017年11月27日,5, 需要常常有優惠讓我一直努力訂 😁😁😁,"有無科技2017年11月27日Darling,

小編也在天天等優惠(´～`)
行銷部門很神秘(⁰⊖⁰)
茶水間有打聽到再跟你說ლ(◉◞౪◟◉ )ლ
另外優惠都會在Line@發布喔(≖ᴗ≖๑)

請搜尋，官方line@：有無快送",1
1052,小徐,2018年12月25日,1, 在新店市區、木柵市區，都顯示沒有服務,有無科技2018年12月26日大台北地區採部分開放RRRRR,0
1053,王嘉惠,2019年2月28日,5, 送貨附 服務很好,,0
1054,周秉弘,2019年5月2日,1, 爛，客服處理速度也很慢,有無科技2019年5月4日怎麼了🤔可以到LINE@跟小編反應唷,0
1055,紀錦珠,2019年5月2日,2, 沒有台中大里區,有無科技2019年5月4日您好 目前台中地區僅開放西屯區,0
1056,Fray Alice,2019年3月8日,2, 優惠只有北部可以使用…,有無科技2019年3月10日目前優惠活動適合北北桃唷,0
1057,瞳。,2019年2月27日,1, 爛!!!!沒提供爛!,有無科技2019年3月3日您好～請問您是不在服務範圍內嗎🤔,0
1058,Google 使用者,2018年4月5日,1, 白忙，沒有內湖區,"有無科技2018年4月10日DAER 徐小雲
內湖區我們已開放部分區域了喔，可能您所在的地方剛好沒有服務到，沒關係，我們已在規劃中了喔~ 希望能盡快服務到您~",0
